"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"AUS","STINT","TOT","PC_PA","M","2011-01",4.96,
"AUS","STINT","TOT","PC_PA","M","2011-02",4.92,
"AUS","STINT","TOT","PC_PA","M","2011-03",4.92,
"AUS","STINT","TOT","PC_PA","M","2011-04",4.9,
"AUS","STINT","TOT","PC_PA","M","2011-05",5,
"AUS","STINT","TOT","PC_PA","M","2011-06",4.99,
"AUS","STINT","TOT","PC_PA","M","2011-07",4.96,
"AUS","STINT","TOT","PC_PA","M","2011-08",4.86,
"AUS","STINT","TOT","PC_PA","M","2011-09",4.81,
"AUS","STINT","TOT","PC_PA","M","2011-10",4.73,
"AUS","STINT","TOT","PC_PA","M","2011-11",4.62,
"AUS","STINT","TOT","PC_PA","M","2011-12",4.51,
"AUS","STINT","TOT","PC_PA","M","2012-01",4.41,
"AUS","STINT","TOT","PC_PA","M","2012-02",4.37,
"AUS","STINT","TOT","PC_PA","M","2012-03",4.44,
"AUS","STINT","TOT","PC_PA","M","2012-04",4.2,
"AUS","STINT","TOT","PC_PA","M","2012-05",3.66,
"AUS","STINT","TOT","PC_PA","M","2012-06",3.49,
"AUS","STINT","TOT","PC_PA","M","2012-07",3.55,
"AUS","STINT","TOT","PC_PA","M","2012-08",3.62,
"AUS","STINT","TOT","PC_PA","M","2012-09",3.49,
"AUS","STINT","TOT","PC_PA","M","2012-10",3.16,
"AUS","STINT","TOT","PC_PA","M","2012-11",3.24,
"AUS","STINT","TOT","PC_PA","M","2012-12",3.11,
"AUS","STINT","TOT","PC_PA","M","2013-01",3,
"AUS","STINT","TOT","PC_PA","M","2013-02",2.95,
"AUS","STINT","TOT","PC_PA","M","2013-03",3.05,
"AUS","STINT","TOT","PC_PA","M","2013-04",3.02,
"AUS","STINT","TOT","PC_PA","M","2013-05",2.82,
"AUS","STINT","TOT","PC_PA","M","2013-06",2.8,
"AUS","STINT","TOT","PC_PA","M","2013-07",2.76,
"AUS","STINT","TOT","PC_PA","M","2013-08",2.6,
"AUS","STINT","TOT","PC_PA","M","2013-09",2.58,
"AUS","STINT","TOT","PC_PA","M","2013-10",2.58,
"AUS","STINT","TOT","PC_PA","M","2013-11",2.59,
"AUS","STINT","TOT","PC_PA","M","2013-12",2.61,
"AUS","STINT","TOT","PC_PA","M","2014-01",2.62,
"AUS","STINT","TOT","PC_PA","M","2014-02",2.63,
"AUS","STINT","TOT","PC_PA","M","2014-03",2.66,
"AUS","STINT","TOT","PC_PA","M","2014-04",2.68,
"AUS","STINT","TOT","PC_PA","M","2014-05",2.69,
"AUS","STINT","TOT","PC_PA","M","2014-06",2.7,
"AUS","STINT","TOT","PC_PA","M","2014-07",2.65,
"AUS","STINT","TOT","PC_PA","M","2014-08",2.63,
"AUS","STINT","TOT","PC_PA","M","2014-09",2.66,
"AUS","STINT","TOT","PC_PA","M","2014-10",2.72,
"AUS","STINT","TOT","PC_PA","M","2014-11",2.75,
"AUS","STINT","TOT","PC_PA","M","2014-12",2.75,
"AUS","STINT","TOT","PC_PA","M","2015-01",2.7,
"AUS","STINT","TOT","PC_PA","M","2015-02",2.36,
"AUS","STINT","TOT","PC_PA","M","2015-03",2.3,
"AUS","STINT","TOT","PC_PA","M","2015-04",2.25,
"AUS","STINT","TOT","PC_PA","M","2015-05",2.15,
"AUS","STINT","TOT","PC_PA","M","2015-06",2.15,
"AUS","STINT","TOT","PC_PA","M","2015-07",2.14,
"AUS","STINT","TOT","PC_PA","M","2015-08",2.14,
"AUS","STINT","TOT","PC_PA","M","2015-09",2.17,
"AUS","STINT","TOT","PC_PA","M","2015-10",2.15,
"AUS","STINT","TOT","PC_PA","M","2015-11",2.22,
"AUS","STINT","TOT","PC_PA","M","2015-12",2.34,
"AUS","STINT","TOT","PC_PA","M","2016-01",2.3,
"AUS","STINT","TOT","PC_PA","M","2016-02",2.28,
"AUS","STINT","TOT","PC_PA","M","2016-03",2.31,
"AUS","STINT","TOT","PC_PA","M","2016-04",2.26,
"AUS","STINT","TOT","PC_PA","M","2016-05",2.01,
"AUS","STINT","TOT","PC_PA","M","2016-06",1.99,
"AUS","STINT","TOT","PC_PA","M","2016-07",1.93,
"AUS","STINT","TOT","PC_PA","M","2016-08",1.76,
"AUS","STINT","TOT","PC_PA","M","2016-09",1.73,
"AUS","STINT","TOT","PC_PA","M","2016-10",1.75,
"AUS","STINT","TOT","PC_PA","M","2016-11",1.76,
"AUS","STINT","TOT","PC_PA","M","2016-12",1.78,
"AUS","STINT","TOT","PC_PA","M","2017-01",1.78,
"AUS","STINT","TOT","PC_PA","M","2017-02",1.78,
"AUS","STINT","TOT","PC_PA","M","2017-03",1.79,
"AUS","STINT","TOT","PC_PA","M","2017-04",1.77,
"AUS","STINT","TOT","PC_PA","M","2017-05",1.73,
"AUS","STINT","TOT","PC_PA","M","2017-06",1.72,
"AUS","STINT","TOT","PC_PA","M","2017-07",1.7,
"AUS","STINT","TOT","PC_PA","M","2017-08",1.7,
"AUS","STINT","TOT","PC_PA","M","2017-09",1.72,
"AUS","STINT","TOT","PC_PA","M","2017-10",1.7,
"AUS","STINT","TOT","PC_PA","M","2017-11",1.72,
"AUS","STINT","TOT","PC_PA","M","2017-12",1.77,
"AUS","STINT","TOT","PC_PA","M","2018-01",1.79,
"AUS","STINT","TOT","PC_PA","M","2018-02",1.77,
"AUS","STINT","TOT","PC_PA","M","2018-03",1.93,
"AUS","STINT","TOT","PC_PA","M","2018-04",2.06,
"AUS","STINT","TOT","PC_PA","M","2018-05",1.96,
"AUS","STINT","TOT","PC_PA","M","2018-06",2.07,
"AUS","STINT","TOT","PC_PA","M","2018-07",2.02,
"AUS","STINT","TOT","PC_PA","M","2018-08",1.96,
"AUS","STINT","TOT","PC_PA","M","2018-09",1.93,
"AUS","STINT","TOT","PC_PA","M","2018-10",1.93,
"AUS","STINT","TOT","PC_PA","M","2018-11",1.94,
"AUS","STINT","TOT","PC_PA","M","2018-12",2.02,
"AUS","STINT","TOT","PC_PA","M","2019-01",2.07,
"AUS","STINT","TOT","PC_PA","M","2019-02",1.96,
"AUS","STINT","TOT","PC_PA","M","2019-03",1.83,
"AUS","STINT","TOT","PC_PA","M","2019-04",1.68,
"AUS","STINT","TOT","PC_PA","M","2019-05",1.54,
"AUS","STINT","TOT","PC_PA","M","2019-06",1.29,
"AUS","STINT","TOT","PC_PA","M","2019-07",1.11,
"AUS","STINT","TOT","PC_PA","M","2019-08",0.98,
"AUS","STINT","TOT","PC_PA","M","2019-09",0.98,
"AUS","STINT","TOT","PC_PA","M","2019-10",0.88,
"AUS","STINT","TOT","PC_PA","M","2019-11",0.91,
"AUS","STINT","TOT","PC_PA","M","2019-12",0.9,
"AUS","STINT","TOT","PC_PA","M","2020-01",0.89,
"AUS","STINT","TOT","PC_PA","M","2020-02",0.89,
"AUS","STINT","TOT","PC_PA","M","2020-03",0.53,
"AUS","STINT","TOT","PC_PA","M","2020-04",0.17,
"AUS","STINT","TOT","PC_PA","M","2020-05",0.1,
"AUS","STINT","TOT","PC_PA","M","2020-06",0.1,
"AUS","STINT","TOT","PC_PA","M","2020-07",0.1,
"AUS","STINT","TOT","PC_PA","M","2020-08",0.1,
"AUS","STINT","TOT","PC_PA","M","2020-09",0.09,
"AUS","STINT","TOT","PC_PA","M","2020-10",0.07,
"AUS","STINT","TOT","PC_PA","M","2020-11",0.02,
"AUS","STINT","TOT","PC_PA","M","2020-12",0.02,
"AUS","STINT","TOT","PC_PA","M","2021-01",0.01,
"AUS","STINT","TOT","PC_PA","M","2021-02",0.01,
"AUS","STINT","TOT","PC_PA","M","2021-03",0.03,
"AUS","STINT","TOT","PC_PA","M","2021-04",0.04,
"AUS","STINT","TOT","PC_PA","M","2021-05",0.04,
"AUS","STINT","TOT","PC_PA","M","2021-06",0.03,
"AUS","STINT","TOT","PC_PA","M","2021-07",0.02,
"AUS","STINT","TOT","PC_PA","M","2021-08",0.01,
"IRL","STINT","TOT","PC_PA","M","2011-01",1.0172,
"IRL","STINT","TOT","PC_PA","M","2011-02",1.0867,
"IRL","STINT","TOT","PC_PA","M","2011-03",1.1755,
"IRL","STINT","TOT","PC_PA","M","2011-04",1.3212,
"IRL","STINT","TOT","PC_PA","M","2011-05",1.4251,
"IRL","STINT","TOT","PC_PA","M","2011-06",1.4886,
"IRL","STINT","TOT","PC_PA","M","2011-07",1.5976,
"IRL","STINT","TOT","PC_PA","M","2011-08",1.5521,
"IRL","STINT","TOT","PC_PA","M","2011-09",1.5365,
"IRL","STINT","TOT","PC_PA","M","2011-10",1.5759,
"IRL","STINT","TOT","PC_PA","M","2011-11",1.4847,
"IRL","STINT","TOT","PC_PA","M","2011-12",1.4261,
"IRL","STINT","TOT","PC_PA","M","2012-01",1.2222,
"IRL","STINT","TOT","PC_PA","M","2012-02",1.0483,
"IRL","STINT","TOT","PC_PA","M","2012-03",0.8585,
"IRL","STINT","TOT","PC_PA","M","2012-04",0.7443,
"IRL","STINT","TOT","PC_PA","M","2012-05",0.6849,
"IRL","STINT","TOT","PC_PA","M","2012-06",0.6589,
"IRL","STINT","TOT","PC_PA","M","2012-07",0.497,
"IRL","STINT","TOT","PC_PA","M","2012-08",0.3324,
"IRL","STINT","TOT","PC_PA","M","2012-09",0.2463,
"IRL","STINT","TOT","PC_PA","M","2012-10",0.2079,
"IRL","STINT","TOT","PC_PA","M","2012-11",0.192,
"IRL","STINT","TOT","PC_PA","M","2012-12",0.1855,
"IRL","STINT","TOT","PC_PA","M","2013-01",0.2049,
"IRL","STINT","TOT","PC_PA","M","2013-02",0.2234,
"IRL","STINT","TOT","PC_PA","M","2013-03",0.2061,
"IRL","STINT","TOT","PC_PA","M","2013-04",0.2089,
"IRL","STINT","TOT","PC_PA","M","2013-05",0.2012,
"IRL","STINT","TOT","PC_PA","M","2013-06",0.2103,
"IRL","STINT","TOT","PC_PA","M","2013-07",0.2214,
"IRL","STINT","TOT","PC_PA","M","2013-08",0.2259,
"IRL","STINT","TOT","PC_PA","M","2013-09",0.2232,
"IRL","STINT","TOT","PC_PA","M","2013-10",0.2258,
"IRL","STINT","TOT","PC_PA","M","2013-11",0.2234,
"IRL","STINT","TOT","PC_PA","M","2013-12",0.2735,
"IRL","STINT","TOT","PC_PA","M","2014-01",0.292,
"IRL","STINT","TOT","PC_PA","M","2014-02",0.2881,
"IRL","STINT","TOT","PC_PA","M","2014-03",0.3053,
"IRL","STINT","TOT","PC_PA","M","2014-04",0.3297,
"IRL","STINT","TOT","PC_PA","M","2014-05",0.3246,
"IRL","STINT","TOT","PC_PA","M","2014-06",0.2414,
"IRL","STINT","TOT","PC_PA","M","2014-07",0.205,
"IRL","STINT","TOT","PC_PA","M","2014-08",0.1916,
"IRL","STINT","TOT","PC_PA","M","2014-09",0.0971,
"IRL","STINT","TOT","PC_PA","M","2014-10",0.0826,
"IRL","STINT","TOT","PC_PA","M","2014-11",0.0809,
"IRL","STINT","TOT","PC_PA","M","2014-12",0.0809,
"IRL","STINT","TOT","PC_PA","M","2015-01",0.0627,
"IRL","STINT","TOT","PC_PA","M","2015-02",0.0482,
"IRL","STINT","TOT","PC_PA","M","2015-03",0.0272,
"IRL","STINT","TOT","PC_PA","M","2015-04",0.0047,
"IRL","STINT","TOT","PC_PA","M","2015-05",-0.0104,
"IRL","STINT","TOT","PC_PA","M","2015-06",-0.0139,
"IRL","STINT","TOT","PC_PA","M","2015-07",-0.0187,
"IRL","STINT","TOT","PC_PA","M","2015-08",-0.0277,
"IRL","STINT","TOT","PC_PA","M","2015-09",-0.037,
"IRL","STINT","TOT","PC_PA","M","2015-10",-0.0536,
"IRL","STINT","TOT","PC_PA","M","2015-11",-0.0876,
"IRL","STINT","TOT","PC_PA","M","2015-12",-0.1263,
"IRL","STINT","TOT","PC_PA","M","2016-01",-0.1461,
"IRL","STINT","TOT","PC_PA","M","2016-02",-0.1836,
"IRL","STINT","TOT","PC_PA","M","2016-03",-0.2285,
"IRL","STINT","TOT","PC_PA","M","2016-04",-0.2492,
"IRL","STINT","TOT","PC_PA","M","2016-05",-0.2572,
"IRL","STINT","TOT","PC_PA","M","2016-06",-0.2679,
"IRL","STINT","TOT","PC_PA","M","2016-07",-0.2945,
"IRL","STINT","TOT","PC_PA","M","2016-08",-0.2982,
"IRL","STINT","TOT","PC_PA","M","2016-09",-0.3016,
"IRL","STINT","TOT","PC_PA","M","2016-10",-0.309,
"IRL","STINT","TOT","PC_PA","M","2016-11",-0.3127,
"IRL","STINT","TOT","PC_PA","M","2016-12",-0.3158,
"IRL","STINT","TOT","PC_PA","M","2017-01",-0.3255,
"IRL","STINT","TOT","PC_PA","M","2017-02",-0.3286,
"IRL","STINT","TOT","PC_PA","M","2017-03",-0.3293,
"IRL","STINT","TOT","PC_PA","M","2017-04",-0.3304,
"IRL","STINT","TOT","PC_PA","M","2017-05",-0.3295,
"IRL","STINT","TOT","PC_PA","M","2017-06",-0.33,
"IRL","STINT","TOT","PC_PA","M","2017-07",-0.3304,
"IRL","STINT","TOT","PC_PA","M","2017-08",-0.3291,
"IRL","STINT","TOT","PC_PA","M","2017-09",-0.3294,
"IRL","STINT","TOT","PC_PA","M","2017-10",-0.3295,
"IRL","STINT","TOT","PC_PA","M","2017-11",-0.329,
"IRL","STINT","TOT","PC_PA","M","2017-12",-0.3279,
"IRL","STINT","TOT","PC_PA","M","2018-01",-0.3285,
"IRL","STINT","TOT","PC_PA","M","2018-02",-0.3285,
"IRL","STINT","TOT","PC_PA","M","2018-03",-0.3279,
"IRL","STINT","TOT","PC_PA","M","2018-04",-0.3285,
"IRL","STINT","TOT","PC_PA","M","2018-05",-0.3252,
"IRL","STINT","TOT","PC_PA","M","2018-06",-0.322,
"IRL","STINT","TOT","PC_PA","M","2018-07",-0.3207,
"IRL","STINT","TOT","PC_PA","M","2018-08",-0.319,
"IRL","STINT","TOT","PC_PA","M","2018-09",-0.3188,
"IRL","STINT","TOT","PC_PA","M","2018-10",-0.3177,
"IRL","STINT","TOT","PC_PA","M","2018-11",-0.3164,
"IRL","STINT","TOT","PC_PA","M","2018-12",-0.3119,
"IRL","STINT","TOT","PC_PA","M","2019-01",-0.308,
"IRL","STINT","TOT","PC_PA","M","2019-02",-0.3084,
"IRL","STINT","TOT","PC_PA","M","2019-03",-0.3092,
"IRL","STINT","TOT","PC_PA","M","2019-04",-0.3105,
"IRL","STINT","TOT","PC_PA","M","2019-05",-0.3119,
"IRL","STINT","TOT","PC_PA","M","2019-06",-0.3289,
"IRL","STINT","TOT","PC_PA","M","2019-07",-0.3649,
"IRL","STINT","TOT","PC_PA","M","2019-08",-0.4077,
"IRL","STINT","TOT","PC_PA","M","2019-09",-0.4176,
"IRL","STINT","TOT","PC_PA","M","2019-10",-0.4129,
"IRL","STINT","TOT","PC_PA","M","2019-11",-0.4013,
"IRL","STINT","TOT","PC_PA","M","2019-12",-0.3947,
"IRL","STINT","TOT","PC_PA","M","2020-01",-0.3911,
"IRL","STINT","TOT","PC_PA","M","2020-02",-0.4088,
"IRL","STINT","TOT","PC_PA","M","2020-03",-0.4166,
"IRL","STINT","TOT","PC_PA","M","2020-04",-0.254,
"IRL","STINT","TOT","PC_PA","M","2020-05",-0.272,
"IRL","STINT","TOT","PC_PA","M","2020-06",-0.376,
"IRL","STINT","TOT","PC_PA","M","2020-07",-0.4441,
"IRL","STINT","TOT","PC_PA","M","2020-08",-0.4797,
"IRL","STINT","TOT","PC_PA","M","2020-09",-0.4914,
"IRL","STINT","TOT","PC_PA","M","2020-10",-0.5091,
"IRL","STINT","TOT","PC_PA","M","2020-11",-0.5209,
"IRL","STINT","TOT","PC_PA","M","2020-12",-0.5381,
"IRL","STINT","TOT","PC_PA","M","2021-01",-0.5472,
"IRL","STINT","TOT","PC_PA","M","2021-02",-0.5411,
"IRL","STINT","TOT","PC_PA","M","2021-03",-0.5391,
"IRL","STINT","TOT","PC_PA","M","2021-04",-0.5382,
"IRL","STINT","TOT","PC_PA","M","2021-05",-0.5401,
"IRL","STINT","TOT","PC_PA","M","2021-06",-0.5429,
"IRL","STINT","TOT","PC_PA","M","2021-07",-0.5448,
"IRL","STINT","TOT","PC_PA","M","2021-08",-0.5476,
"NLD","STINT","TOT","PC_PA","M","2011-01",1.0172,
"NLD","STINT","TOT","PC_PA","M","2011-02",1.0867,
"NLD","STINT","TOT","PC_PA","M","2011-03",1.1755,
"NLD","STINT","TOT","PC_PA","M","2011-04",1.3212,
"NLD","STINT","TOT","PC_PA","M","2011-05",1.4251,
"NLD","STINT","TOT","PC_PA","M","2011-06",1.4886,
"NLD","STINT","TOT","PC_PA","M","2011-07",1.5976,
"NLD","STINT","TOT","PC_PA","M","2011-08",1.5521,
"NLD","STINT","TOT","PC_PA","M","2011-09",1.5365,
"NLD","STINT","TOT","PC_PA","M","2011-10",1.5759,
"NLD","STINT","TOT","PC_PA","M","2011-11",1.4847,
"NLD","STINT","TOT","PC_PA","M","2011-12",1.4261,
"NLD","STINT","TOT","PC_PA","M","2012-01",1.2222,
"NLD","STINT","TOT","PC_PA","M","2012-02",1.0483,
"NLD","STINT","TOT","PC_PA","M","2012-03",0.8585,
"NLD","STINT","TOT","PC_PA","M","2012-04",0.7443,
"NLD","STINT","TOT","PC_PA","M","2012-05",0.6849,
"NLD","STINT","TOT","PC_PA","M","2012-06",0.6589,
"NLD","STINT","TOT","PC_PA","M","2012-07",0.497,
"NLD","STINT","TOT","PC_PA","M","2012-08",0.3324,
"NLD","STINT","TOT","PC_PA","M","2012-09",0.2463,
"NLD","STINT","TOT","PC_PA","M","2012-10",0.2079,
"NLD","STINT","TOT","PC_PA","M","2012-11",0.192,
"NLD","STINT","TOT","PC_PA","M","2012-12",0.1855,
"NLD","STINT","TOT","PC_PA","M","2013-01",0.2049,
"NLD","STINT","TOT","PC_PA","M","2013-02",0.2234,
"NLD","STINT","TOT","PC_PA","M","2013-03",0.2061,
"NLD","STINT","TOT","PC_PA","M","2013-04",0.2089,
"NLD","STINT","TOT","PC_PA","M","2013-05",0.2012,
"NLD","STINT","TOT","PC_PA","M","2013-06",0.2103,
"NLD","STINT","TOT","PC_PA","M","2013-07",0.2214,
"NLD","STINT","TOT","PC_PA","M","2013-08",0.2259,
"NLD","STINT","TOT","PC_PA","M","2013-09",0.2232,
"NLD","STINT","TOT","PC_PA","M","2013-10",0.2258,
"NLD","STINT","TOT","PC_PA","M","2013-11",0.2234,
"NLD","STINT","TOT","PC_PA","M","2013-12",0.2735,
"NLD","STINT","TOT","PC_PA","M","2014-01",0.292,
"NLD","STINT","TOT","PC_PA","M","2014-02",0.2881,
"NLD","STINT","TOT","PC_PA","M","2014-03",0.3053,
"NLD","STINT","TOT","PC_PA","M","2014-04",0.3297,
"NLD","STINT","TOT","PC_PA","M","2014-05",0.3246,
"NLD","STINT","TOT","PC_PA","M","2014-06",0.2414,
"NLD","STINT","TOT","PC_PA","M","2014-07",0.205,
"NLD","STINT","TOT","PC_PA","M","2014-08",0.1916,
"NLD","STINT","TOT","PC_PA","M","2014-09",0.0971,
"NLD","STINT","TOT","PC_PA","M","2014-10",0.0826,
"NLD","STINT","TOT","PC_PA","M","2014-11",0.0809,
"NLD","STINT","TOT","PC_PA","M","2014-12",0.0809,
"NLD","STINT","TOT","PC_PA","M","2015-01",0.0627,
"NLD","STINT","TOT","PC_PA","M","2015-02",0.0482,
"NLD","STINT","TOT","PC_PA","M","2015-03",0.0272,
"NLD","STINT","TOT","PC_PA","M","2015-04",0.0047,
"NLD","STINT","TOT","PC_PA","M","2015-05",-0.0104,
"NLD","STINT","TOT","PC_PA","M","2015-06",-0.0139,
"NLD","STINT","TOT","PC_PA","M","2015-07",-0.0187,
"NLD","STINT","TOT","PC_PA","M","2015-08",-0.0277,
"NLD","STINT","TOT","PC_PA","M","2015-09",-0.037,
"NLD","STINT","TOT","PC_PA","M","2015-10",-0.0536,
"NLD","STINT","TOT","PC_PA","M","2015-11",-0.0876,
"NLD","STINT","TOT","PC_PA","M","2015-12",-0.1263,
"NLD","STINT","TOT","PC_PA","M","2016-01",-0.1461,
"NLD","STINT","TOT","PC_PA","M","2016-02",-0.1836,
"NLD","STINT","TOT","PC_PA","M","2016-03",-0.2285,
"NLD","STINT","TOT","PC_PA","M","2016-04",-0.2492,
"NLD","STINT","TOT","PC_PA","M","2016-05",-0.2572,
"NLD","STINT","TOT","PC_PA","M","2016-06",-0.2679,
"NLD","STINT","TOT","PC_PA","M","2016-07",-0.2945,
"NLD","STINT","TOT","PC_PA","M","2016-08",-0.2982,
"NLD","STINT","TOT","PC_PA","M","2016-09",-0.3016,
"NLD","STINT","TOT","PC_PA","M","2016-10",-0.309,
"NLD","STINT","TOT","PC_PA","M","2016-11",-0.3127,
"NLD","STINT","TOT","PC_PA","M","2016-12",-0.3158,
"NLD","STINT","TOT","PC_PA","M","2017-01",-0.3255,
"NLD","STINT","TOT","PC_PA","M","2017-02",-0.3286,
"NLD","STINT","TOT","PC_PA","M","2017-03",-0.3293,
"NLD","STINT","TOT","PC_PA","M","2017-04",-0.3304,
"NLD","STINT","TOT","PC_PA","M","2017-05",-0.3295,
"NLD","STINT","TOT","PC_PA","M","2017-06",-0.33,
"NLD","STINT","TOT","PC_PA","M","2017-07",-0.3304,
"NLD","STINT","TOT","PC_PA","M","2017-08",-0.3291,
"NLD","STINT","TOT","PC_PA","M","2017-09",-0.3294,
"NLD","STINT","TOT","PC_PA","M","2017-10",-0.3295,
"NLD","STINT","TOT","PC_PA","M","2017-11",-0.329,
"NLD","STINT","TOT","PC_PA","M","2017-12",-0.3279,
"NLD","STINT","TOT","PC_PA","M","2018-01",-0.3285,
"NLD","STINT","TOT","PC_PA","M","2018-02",-0.3285,
"NLD","STINT","TOT","PC_PA","M","2018-03",-0.3279,
"NLD","STINT","TOT","PC_PA","M","2018-04",-0.3285,
"NLD","STINT","TOT","PC_PA","M","2018-05",-0.3252,
"NLD","STINT","TOT","PC_PA","M","2018-06",-0.322,
"NLD","STINT","TOT","PC_PA","M","2018-07",-0.3207,
"NLD","STINT","TOT","PC_PA","M","2018-08",-0.319,
"NLD","STINT","TOT","PC_PA","M","2018-09",-0.3188,
"NLD","STINT","TOT","PC_PA","M","2018-10",-0.3177,
"NLD","STINT","TOT","PC_PA","M","2018-11",-0.3164,
"NLD","STINT","TOT","PC_PA","M","2018-12",-0.3119,
"NLD","STINT","TOT","PC_PA","M","2019-01",-0.308,
"NLD","STINT","TOT","PC_PA","M","2019-02",-0.3084,
"NLD","STINT","TOT","PC_PA","M","2019-03",-0.3092,
"NLD","STINT","TOT","PC_PA","M","2019-04",-0.3105,
"NLD","STINT","TOT","PC_PA","M","2019-05",-0.3119,
"NLD","STINT","TOT","PC_PA","M","2019-06",-0.3289,
"NLD","STINT","TOT","PC_PA","M","2019-07",-0.3649,
"NLD","STINT","TOT","PC_PA","M","2019-08",-0.4077,
"NLD","STINT","TOT","PC_PA","M","2019-09",-0.4176,
"NLD","STINT","TOT","PC_PA","M","2019-10",-0.4129,
"NLD","STINT","TOT","PC_PA","M","2019-11",-0.4013,
"NLD","STINT","TOT","PC_PA","M","2019-12",-0.3947,
"NLD","STINT","TOT","PC_PA","M","2020-01",-0.3911,
"NLD","STINT","TOT","PC_PA","M","2020-02",-0.4088,
"NLD","STINT","TOT","PC_PA","M","2020-03",-0.4166,
"NLD","STINT","TOT","PC_PA","M","2020-04",-0.254,
"NLD","STINT","TOT","PC_PA","M","2020-05",-0.272,
"NLD","STINT","TOT","PC_PA","M","2020-06",-0.376,
"NLD","STINT","TOT","PC_PA","M","2020-07",-0.4441,
"NLD","STINT","TOT","PC_PA","M","2020-08",-0.4797,
"NLD","STINT","TOT","PC_PA","M","2020-09",-0.4914,
"NLD","STINT","TOT","PC_PA","M","2020-10",-0.5091,
"NLD","STINT","TOT","PC_PA","M","2020-11",-0.5209,
"NLD","STINT","TOT","PC_PA","M","2020-12",-0.5381,
"NLD","STINT","TOT","PC_PA","M","2021-01",-0.5472,
"NLD","STINT","TOT","PC_PA","M","2021-02",-0.5411,
"NLD","STINT","TOT","PC_PA","M","2021-03",-0.5391,
"NLD","STINT","TOT","PC_PA","M","2021-04",-0.5382,
"NLD","STINT","TOT","PC_PA","M","2021-05",-0.5401,
"NLD","STINT","TOT","PC_PA","M","2021-06",-0.5429,
"NLD","STINT","TOT","PC_PA","M","2021-07",-0.5448,
"NLD","STINT","TOT","PC_PA","M","2021-08",-0.5476,
"CHE","STINT","TOT","PC_PA","M","2011-01",0.17,
"CHE","STINT","TOT","PC_PA","M","2011-02",0.17,
"CHE","STINT","TOT","PC_PA","M","2011-03",0.18,
"CHE","STINT","TOT","PC_PA","M","2011-04",0.185,
"CHE","STINT","TOT","PC_PA","M","2011-05",0.17583,
"CHE","STINT","TOT","PC_PA","M","2011-06",0.175,
"CHE","STINT","TOT","PC_PA","M","2011-07",0.175,
"CHE","STINT","TOT","PC_PA","M","2011-08",0.005,
"CHE","STINT","TOT","PC_PA","M","2011-09",0.02333,
"CHE","STINT","TOT","PC_PA","M","2011-10",0.04333,
"CHE","STINT","TOT","PC_PA","M","2011-11",0.05167,
"CHE","STINT","TOT","PC_PA","M","2011-12",0.05167,
"CHE","STINT","TOT","PC_PA","M","2012-01",0.07,
"CHE","STINT","TOT","PC_PA","M","2012-02",0.08667,
"CHE","STINT","TOT","PC_PA","M","2012-03",0.11,
"CHE","STINT","TOT","PC_PA","M","2012-04",0.11167,
"CHE","STINT","TOT","PC_PA","M","2012-05",0.0975,
"CHE","STINT","TOT","PC_PA","M","2012-06",0.087,
"CHE","STINT","TOT","PC_PA","M","2012-07",0.06,
"CHE","STINT","TOT","PC_PA","M","2012-08",0.046,
"CHE","STINT","TOT","PC_PA","M","2012-09",0.044,
"CHE","STINT","TOT","PC_PA","M","2012-10",0.032,
"CHE","STINT","TOT","PC_PA","M","2012-11",0.03,
"CHE","STINT","TOT","PC_PA","M","2012-12",0.012,
"CHE","STINT","TOT","PC_PA","M","2013-01",0.022,
"CHE","STINT","TOT","PC_PA","M","2013-02",0.022,
"CHE","STINT","TOT","PC_PA","M","2013-03",0.022,
"CHE","STINT","TOT","PC_PA","M","2013-04",0.02,
"CHE","STINT","TOT","PC_PA","M","2013-05",0.016,
"CHE","STINT","TOT","PC_PA","M","2013-06",0.019,
"CHE","STINT","TOT","PC_PA","M","2013-07",0.018,
"CHE","STINT","TOT","PC_PA","M","2013-08",0.018,
"CHE","STINT","TOT","PC_PA","M","2013-09",0.022,
"CHE","STINT","TOT","PC_PA","M","2013-10",0.019,
"CHE","STINT","TOT","PC_PA","M","2013-11",0.015,
"CHE","STINT","TOT","PC_PA","M","2013-12",0.023,
"CHE","STINT","TOT","PC_PA","M","2014-01",0.018,
"CHE","STINT","TOT","PC_PA","M","2014-02",0.022,
"CHE","STINT","TOT","PC_PA","M","2014-03",0.022,
"CHE","STINT","TOT","PC_PA","M","2014-04",0.017,
"CHE","STINT","TOT","PC_PA","M","2014-05",0.012,
"CHE","STINT","TOT","PC_PA","M","2014-06",0.008,
"CHE","STINT","TOT","PC_PA","M","2014-07",0.018,
"CHE","STINT","TOT","PC_PA","M","2014-08",0.018,
"CHE","STINT","TOT","PC_PA","M","2014-09",0.006,
"CHE","STINT","TOT","PC_PA","M","2014-10",0.015,
"CHE","STINT","TOT","PC_PA","M","2014-11",0.001,
"CHE","STINT","TOT","PC_PA","M","2014-12",-0.063,
"CHE","STINT","TOT","PC_PA","M","2015-01",-0.854,
"CHE","STINT","TOT","PC_PA","M","2015-02",-0.85,
"CHE","STINT","TOT","PC_PA","M","2015-03",-0.814,
"CHE","STINT","TOT","PC_PA","M","2015-04",-0.794,
"CHE","STINT","TOT","PC_PA","M","2015-05",-0.788,
